Sample for t = 0.0
parameter = [1.2777452898459323, 0.0004995013347405059, 0.8248268848562877, 2.38608617559863e-08, 2.4052677043209343, 4.900520012350665e-07, 0.9054561033292121, 2.787971576397487e-11, 1.1804951514203845, 4.240601689942155e-06, 0.3547414462401697, 6.050659658173496, 0.20249531042999122, 1.9864630607674023e-08, 0.11433967531910737, 4.896447026367429e-09, 0.6962035406860829, 3.653157863423683e-06, 1.90462111292201, 3.070613275289651e-08, 0.4469926085946773, 5.6151953386879075e-06, 0.21409480689271113, 6.042773222357857e-10, 7.225138394246625, 1.4546369294629599e-06, 1.358678404301377, 0.004392184975882762, 0.2238373285906465, 0.000636112922382355, 0.6747157871907266, 5.038316623812633e-09, 4.699084967924506, 9.838932927519734e-10, 0.2384653583825992, 9.372651429626008e-09, 0.24203953432349878, 1.6217111672681225e-09, 3.4051398114741325, 9.77431481957685e-06, 0.14041430342222283, 1.9106217864552052e-08, 9.669286602640765, 9.202851687295954e-06, 0.9418097841744125, 0.0019292313360162944, 0.21474138230536577] likelihood = -8578536.413008854
Sample for t = 4.3225653906885883e-07
parameter = [1.2142643685190884, 7.129573502567065, 2.8657272684504242, 2.396511009667008, 1.9527387167532664, 1.546533468772424, 2.594072805492142, 7.38127011597784, 0.3005627838558384, 5.987124925837402, 1.335753800051333, 0.5306910495654051, 3.572497388205054, 2.7700739056321373, 2.509310622821136, 2.423787525868394, 0.571158271809926, 18.893859662061654, 0.9505083998116998, 2.232503774283373, 1.899519414767794, 1.8846869748477157, 2.190307529333248, 3.1504507827375066, 0.3940511210438495, 3.6509857737169167, 8.096962504435872, 1.6319241277011034, 1.436735498767859, 5.990319502362796, 2.9785449994262385, 5.976269949501209, 3.4333671853913854, 8.661075433245871, 0.6152476192719768, 7.791739563518506, 0.8359055060849531, 8.06179676138115, 3.4381042719583257, 16.715851327391064, 1.4877307502681756, 18.553230667482126, 1.246995970192893, 6.985334438300026, 0.8624525923150291, 17.616660658784973, 0.401940703336122] likelihood = -2850938.7963065216
parameter = [1.3792705131284496e-135, 1e-150, 0.04331579719845526, 6.439398344183153e-75, 2.6435320939852123e-19, 1.4834758938813278e-11, 1e-150, 1.5648669215438106e-06, 1e-150, 1.1958745517115667e-150, 4.3698557854794775e-43, 1e-150, 3.502333112411062e-10, 3.7656498181898056e-150, 6.228159744963811e-142, 1.1276422668586658e-150, 2.217203572243611e-93, 1.9445125110822994e-36, 4.997874990802633e-08, 0.005778466873081862, 0.0008365122224306606, 8.947502022174869e-17, 0.0020083914980499724, 1.2399197657296041e-14, 0.013932156026190464, 1.7251591783600957e-14, 1.564572390820212e-150, 3.8985565879002204e-94, 3.430769922323967e-09, 8.640335622403211e-50, 4.57677591462905e-100, 5.009451981605506e-29, 3.1462932453604466e-95, 2.3442722511760057e-22, 2.3729356671717258e-150, 4.09796299048423e-150, 1e-150, 1.280714020927743e-21, 2.6756756365129943e-150, 1.2073615782169466e-78, 2.7062795303665856e-20, 5.208040071264301e-22, 1.264409592137733e-150, 4.668385762105115e-31, 1.0613488524515768e-17, 1.3569092804888274e-17, 0.11151594818471405] likelihood = -3206712.9165251497
parameter = [1.0655932637763412, 5.870893537408756, 9.096744869633367, 2.3253049589942023, 0.4150406897843338, 12.710479955265486, 5.077212864191393, 7.473359455048686, 0.3386188329189718, 5.133194211796496, 1.7196811042587719, 12.813695121739789, 3.087209224483993, 5.219749112028402, 0.37782190899858625, 6.703096005590366, 1.3687305711659319, 7.448960706292571, 6.0053333576303825, 3.7223781519207813, 0.5194599864661893, 3.897843536521269, 3.200330849841706, 1.1130714838837612, 1.6330686035148485, 2.4650523584767683, 3.901908066940625, 0.6602195046441457, 5.36096629105748, 7.12283435278866, 0.714890744178357, 2.0798832295586216, 0.7232238586517342, 19.44182070450297, 1.4321208400007825, 4.640458860146883, 2.9827333697295337, 15.667538318306491, 0.7065468891555987, 20.547545758704917, 1.076931839223759, 6.657196075303013, 2.09662023460728, 8.820837944354402, 1.2198097403802275, 3.5033464548510014, 0.24489255789945966] likelihood = -7680013.742222294
parameter = [7.39904741433277, 5.656497823803751e-17, 0.07958888892047085, 1.0474068287266885e-21, 0.3003413412325782, 1.930500476379395e-14, 0.19358535792749643, 1.603598474706534e-20, 0.157070783565061, 6.058568497349203e-23, 0.5739570866739064, 1.6862632906252165e-19, 0.011670793389551515, 1.1029694660914909e-20, 0.0312609716401273, 2.4851314176592973e-22, 1.6221049250849704, 1.205130210341053e-16, 0.42526375316025167, 3.368569358318734e-22, 0.017313965129403516, 2.665709774886469e-17, 2.0822691753443396, 0.001391237825788694, 4.786591192535255, 7.016447876630055e-19, 0.06536667672367594, 7.486174213065356e-12, 0.01981274838767609, 6.560904218247086e-25, 0.011744166687942542, 5.735125336808032e-17, 0.01198560682103553, 9.4328252521049e-23, 0.9930117676422167, 1.3773400817954367e-06, 0.1546801884811318, 3.0856014354452615e-24, 0.028593027782439683, 4.475038714947263e-14, 5.336698670484094, 3.4630800999940153e-19, 0.11196583978585155, 1.515735872362783e-17, 0.6452379630313951, 4.027601805700665e-20, 0.35957232509072473] likelihood = -3562393.705062316
parameter = [1.0655932637763412, 5.870893537408756, 9.096744869633367, 2.3253049589942023, 0.4150406897843338, 12.710479955265486, 5.077212864191393, 7.473359455048686, 0.3386188329189718, 5.133194211796496, 1.7196811042587719, 12.813695121739789, 3.087209224483993, 5.219749112028402, 0.37782190899858625, 6.703096005590366, 1.3687305711659319, 7.448960706292571, 6.0053333576303825, 3.7223781519207813, 0.5194599864661893, 3.897843536521269, 3.200330849841706, 1.1130714838837612, 1.6330686035148485, 2.4650523584767683, 3.901908066940625, 0.6602195046441457, 5.36096629105748, 7.12283435278866, 0.714890744178357, 2.0798832295586216, 0.7232238586517342, 19.44182070450297, 1.4321208400007825, 4.640458860146883, 2.9827333697295337, 15.667538318306491, 0.7065468891555987, 20.547545758704917, 1.076931839223759, 6.657196075303013, 2.09662023460728, 8.820837944354402, 1.2198097403802275, 3.5033464548510014, 0.24489255789945966] likelihood = -7680013.742222294
parameter = [7.39904741433277, 5.656497823803751e-17, 0.07958888892047085, 1.0474068287266885e-21, 0.3003413412325782, 1.930500476379395e-14, 0.19358535792749643, 1.603598474706534e-20, 0.157070783565061, 6.058568497349203e-23, 0.5739570866739064, 1.6862632906252165e-19, 0.011670793389551515, 1.1029694660914909e-20, 0.0312609716401273, 2.4851314176592973e-22, 1.6221049250849704, 1.205130210341053e-16, 0.42526375316025167, 3.368569358318734e-22, 0.017313965129403516, 2.665709774886469e-17, 2.0822691753443396, 0.001391237825788694, 4.786591192535255, 7.016447876630055e-19, 0.06536667672367594, 7.486174213065356e-12, 0.01981274838767609, 6.560904218247086e-25, 0.011744166687942542, 5.735125336808032e-17, 0.01198560682103553, 9.4328252521049e-23, 0.9930117676422167, 1.3773400817954367e-06, 0.1546801884811318, 3.0856014354452615e-24, 0.028593027782439683, 4.475038714947263e-14, 5.336698670484094, 3.4630800999940153e-19, 0.11196583978585155, 1.515735872362783e-17, 0.6452379630313951, 4.027601805700665e-20, 0.35957232509072473] likelihood = -3562393.705062316
parameter = [1.058850614760178e-136, 5.306436781381895e-150, 0.03294033773060304, 2.093919452717613e-75, 8.187644714448896e-20, 1.829838367215553e-11, 1e-150, 1.6116303641439414e-06, 1e-150, 1.0361873298072335e-150, 1.980531966536019e-44, 1.4755379244883075e-150, 4.011020926204971e-10, 1.8018403303536386e-150, 1.2066741588430772e-143, 1e-150, 1.4199290439689518e-95, 2.33957136407261e-36, 1.0764719655647076e-08, 0.003534668977997292, 0.00015885934732887897, 7.242564945720183e-18, 0.002422535310463166, 1.2371576072094385e-14, 0.013949127285926764, 2.667355357767853e-15, 2.1349650746416582e-150, 8.709960536295423e-96, 2.7378464176008398e-09, 4.681279710083477e-51, 4.0066156404735607e-103, 2.2941982864829977e-29, 9.109799771062177e-98, 1.294898678416913e-22, 1e-150, 1e-150, 1e-150, 5.832479327746867e-21, 1e-150, 1.135183919821037e-77, 1.8463839534676062e-20, 1.760048098214982e-22, 1.1774041820230102e-149, 5.079531517319826e-32, 3.9842286861108466e-19, 5.069373034717796e-18, 0.10808756669249567] likelihood = -6648556.24257023
parameter = [1.0655932637763412, 5.870893537408756, 9.096744869633367, 2.3253049589942023, 0.4150406897843338, 12.710479955265486, 5.077212864191393, 7.473359455048686, 0.3386188329189718, 5.133194211796496, 1.7196811042587719, 12.813695121739789, 3.087209224483993, 5.219749112028402, 0.37782190899858625, 6.703096005590366, 1.3687305711659319, 7.448960706292571, 6.0053333576303825, 3.7223781519207813, 0.5194599864661893, 3.897843536521269, 3.200330849841706, 1.1130714838837612, 1.6330686035148485, 2.4650523584767683, 3.901908066940625, 0.6602195046441457, 5.36096629105748, 7.12283435278866, 0.714890744178357, 2.0798832295586216, 0.7232238586517342, 19.44182070450297, 1.4321208400007825, 4.640458860146883, 2.9827333697295337, 15.667538318306491, 0.7065468891555987, 20.547545758704917, 1.076931839223759, 6.657196075303013, 2.09662023460728, 8.820837944354402, 1.2198097403802275, 3.5033464548510014, 0.24489255789945966] likelihood = -7680013.742222294
parameter = [1.058850614760178e-136, 5.306436781381895e-150, 0.03294033773060304, 2.093919452717613e-75, 8.187644714448896e-20, 1.829838367215553e-11, 1e-150, 1.6116303641439414e-06, 1e-150, 1.0361873298072335e-150, 1.980531966536019e-44, 1.4755379244883075e-150, 4.011020926204971e-10, 1.8018403303536386e-150, 1.2066741588430772e-143, 1e-150, 1.4199290439689518e-95, 2.33957136407261e-36, 1.0764719655647076e-08, 0.003534668977997292, 0.00015885934732887897, 7.242564945720183e-18, 0.002422535310463166, 1.2371576072094385e-14, 0.013949127285926764, 2.667355357767853e-15, 2.1349650746416582e-150, 8.709960536295423e-96, 2.7378464176008398e-09, 4.681279710083477e-51, 4.0066156404735607e-103, 2.2941982864829977e-29, 9.109799771062177e-98, 1.294898678416913e-22, 1e-150, 1e-150, 1e-150, 5.832479327746867e-21, 1e-150, 1.135183919821037e-77, 1.8463839534676062e-20, 1.760048098214982e-22, 1.1774041820230102e-149, 5.079531517319826e-32, 3.9842286861108466e-19, 5.069373034717796e-18, 0.10808756669249567] likelihood = -6648556.24257023
parameter = [1.0655932637763412, 5.870893537408756, 9.096744869633367, 2.3253049589942023, 0.4150406897843338, 12.710479955265486, 5.077212864191393, 7.473359455048686, 0.3386188329189718, 5.133194211796496, 1.7196811042587719, 12.813695121739789, 3.087209224483993, 5.219749112028402, 0.37782190899858625, 6.703096005590366, 1.3687305711659319, 7.448960706292571, 6.0053333576303825, 3.7223781519207813, 0.5194599864661893, 3.897843536521269, 3.200330849841706, 1.1130714838837612, 1.6330686035148485, 2.4650523584767683, 3.901908066940625, 0.6602195046441457, 5.36096629105748, 7.12283435278866, 0.714890744178357, 2.0798832295586216, 0.7232238586517342, 19.44182070450297, 1.4321208400007825, 4.640458860146883, 2.9827333697295337, 15.667538318306491, 0.7065468891555987, 20.547545758704917, 1.076931839223759, 6.657196075303013, 2.09662023460728, 8.820837944354402, 1.2198097403802275, 3.5033464548510014, 0.24489255789945966] likelihood = -7680013.742222294
parameter = [1.058850614760178e-136, 5.306436781381895e-150, 0.03294033773060304, 2.093919452717613e-75, 8.187644714448896e-20, 1.829838367215553e-11, 1e-150, 1.6116303641439414e-06, 1e-150, 1.0361873298072335e-150, 1.980531966536019e-44, 1.4755379244883075e-150, 4.011020926204971e-10, 1.8018403303536386e-150, 1.2066741588430772e-143, 1e-150, 1.4199290439689518e-95, 2.33957136407261e-36, 1.0764719655647076e-08, 0.003534668977997292, 0.00015885934732887897, 7.242564945720183e-18, 0.002422535310463166, 1.2371576072094385e-14, 0.013949127285926764, 2.667355357767853e-15, 2.1349650746416582e-150, 8.709960536295423e-96, 2.7378464176008398e-09, 4.681279710083477e-51, 4.0066156404735607e-103, 2.2941982864829977e-29, 9.109799771062177e-98, 1.294898678416913e-22, 1e-150, 1e-150, 1e-150, 5.832479327746867e-21, 1e-150, 1.135183919821037e-77, 1.8463839534676062e-20, 1.760048098214982e-22, 1.1774041820230102e-149, 5.079531517319826e-32, 3.9842286861108466e-19, 5.069373034717796e-18, 0.10808756669249567] likelihood = -6648556.24257023
parameter = [1.0655932637763412, 5.870893537408756, 9.096744869633367, 2.3253049589942023, 0.4150406897843338, 12.710479955265486, 5.077212864191393, 7.473359455048686, 0.3386188329189718, 5.133194211796496, 1.7196811042587719, 12.813695121739789, 3.087209224483993, 5.219749112028402, 0.37782190899858625, 6.703096005590366, 1.3687305711659319, 7.448960706292571, 6.0053333576303825, 3.7223781519207813, 0.5194599864661893, 3.897843536521269, 3.200330849841706, 1.1130714838837612, 1.6330686035148485, 2.4650523584767683, 3.901908066940625, 0.6602195046441457, 5.36096629105748, 7.12283435278866, 0.714890744178357, 2.0798832295586216, 0.7232238586517342, 19.44182070450297, 1.4321208400007825, 4.640458860146883, 2.9827333697295337, 15.667538318306491, 0.7065468891555987, 20.547545758704917, 1.076931839223759, 6.657196075303013, 2.09662023460728, 8.820837944354402, 1.2198097403802275, 3.5033464548510014, 0.24489255789945966] likelihood = -7680013.742222294
parameter = [1.058850614760178e-136, 5.306436781381895e-150, 0.03294033773060304, 2.093919452717613e-75, 8.187644714448896e-20, 1.829838367215553e-11, 1e-150, 1.6116303641439414e-06, 1e-150, 1.0361873298072335e-150, 1.980531966536019e-44, 1.4755379244883075e-150, 4.011020926204971e-10, 1.8018403303536386e-150, 1.2066741588430772e-143, 1e-150, 1.4199290439689518e-95, 2.33957136407261e-36, 1.0764719655647076e-08, 0.003534668977997292, 0.00015885934732887897, 7.242564945720183e-18, 0.002422535310463166, 1.2371576072094385e-14, 0.013949127285926764, 2.667355357767853e-15, 2.1349650746416582e-150, 8.709960536295423e-96, 2.7378464176008398e-09, 4.681279710083477e-51, 4.0066156404735607e-103, 2.2941982864829977e-29, 9.109799771062177e-98, 1.294898678416913e-22, 1e-150, 1e-150, 1e-150, 5.832479327746867e-21, 1e-150, 1.135183919821037e-77, 1.8463839534676062e-20, 1.760048098214982e-22, 1.1774041820230102e-149, 5.079531517319826e-32, 3.9842286861108466e-19, 5.069373034717796e-18, 0.10808756669249567] likelihood = -6648556.24257023
parameter = [1.2777452898459323, 0.0004995013347405059, 0.8248268848562877, 2.38608617559863e-08, 2.4052677043209343, 4.900520012350665e-07, 0.9054561033292121, 2.787971576397487e-11, 1.1804951514203845, 4.240601689942155e-06, 0.3547414462401697, 6.050659658173496, 0.20249531042999122, 1.9864630607674023e-08, 0.11433967531910737, 4.896447026367429e-09, 0.6962035406860829, 3.653157863423683e-06, 1.90462111292201, 3.070613275289651e-08, 0.4469926085946773, 5.6151953386879075e-06, 0.21409480689271113, 6.042773222357857e-10, 7.225138394246625, 1.4546369294629599e-06, 1.358678404301377, 0.004392184975882762, 0.2238373285906465, 0.000636112922382355, 0.6747157871907266, 5.038316623812633e-09, 4.699084967924506, 9.838932927519734e-10, 0.2384653583825992, 9.372651429626008e-09, 0.24203953432349878, 1.6217111672681225e-09, 3.4051398114741325, 9.77431481957685e-06, 0.14041430342222283, 1.9106217864552052e-08, 9.669286602640765, 9.202851687295954e-06, 0.9418097841744125, 0.0019292313360162944, 0.21474138230536577] likelihood = -8578536.413008854
parameter = [1.0655932637763412, 5.870893537408756, 9.096744869633367, 2.3253049589942023, 0.4150406897843338, 12.710479955265486, 5.077212864191393, 7.473359455048686, 0.3386188329189718, 5.133194211796496, 1.7196811042587719, 12.813695121739789, 3.087209224483993, 5.219749112028402, 0.37782190899858625, 6.703096005590366, 1.3687305711659319, 7.448960706292571, 6.0053333576303825, 3.7223781519207813, 0.5194599864661893, 3.897843536521269, 3.200330849841706, 1.1130714838837612, 1.6330686035148485, 2.4650523584767683, 3.901908066940625, 0.6602195046441457, 5.36096629105748, 7.12283435278866, 0.714890744178357, 2.0798832295586216, 0.7232238586517342, 19.44182070450297, 1.4321208400007825, 4.640458860146883, 2.9827333697295337, 15.667538318306491, 0.7065468891555987, 20.547545758704917, 1.076931839223759, 6.657196075303013, 2.09662023460728, 8.820837944354402, 1.2198097403802275, 3.5033464548510014, 0.24489255789945966] likelihood = -7680013.742222294
parameter = [1.2777452898459323, 0.0004995013347405059, 0.8248268848562877, 2.38608617559863e-08, 2.4052677043209343, 4.900520012350665e-07, 0.9054561033292121, 2.787971576397487e-11, 1.1804951514203845, 4.240601689942155e-06, 0.3547414462401697, 6.050659658173496, 0.20249531042999122, 1.9864630607674023e-08, 0.11433967531910737, 4.896447026367429e-09, 0.6962035406860829, 3.653157863423683e-06, 1.90462111292201, 3.070613275289651e-08, 0.4469926085946773, 5.6151953386879075e-06, 0.21409480689271113, 6.042773222357857e-10, 7.225138394246625, 1.4546369294629599e-06, 1.358678404301377, 0.004392184975882762, 0.2238373285906465, 0.000636112922382355, 0.6747157871907266, 5.038316623812633e-09, 4.699084967924506, 9.838932927519734e-10, 0.2384653583825992, 9.372651429626008e-09, 0.24203953432349878, 1.6217111672681225e-09, 3.4051398114741325, 9.77431481957685e-06, 0.14041430342222283, 1.9106217864552052e-08, 9.669286602640765, 9.202851687295954e-06, 0.9418097841744125, 0.0019292313360162944, 0.21474138230536577] likelihood = -8578536.413008854
parameter = [1.0655932637763412, 5.870893537408756, 9.096744869633367, 2.3253049589942023, 0.4150406897843338, 12.710479955265486, 5.077212864191393, 7.473359455048686, 0.3386188329189718, 5.133194211796496, 1.7196811042587719, 12.813695121739789, 3.087209224483993, 5.219749112028402, 0.37782190899858625, 6.703096005590366, 1.3687305711659319, 7.448960706292571, 6.0053333576303825, 3.7223781519207813, 0.5194599864661893, 3.897843536521269, 3.200330849841706, 1.1130714838837612, 1.6330686035148485, 2.4650523584767683, 3.901908066940625, 0.6602195046441457, 5.36096629105748, 7.12283435278866, 0.714890744178357, 2.0798832295586216, 0.7232238586517342, 19.44182070450297, 1.4321208400007825, 4.640458860146883, 2.9827333697295337, 15.667538318306491, 0.7065468891555987, 20.547545758704917, 1.076931839223759, 6.657196075303013, 2.09662023460728, 8.820837944354402, 1.2198097403802275, 3.5033464548510014, 0.24489255789945966] likelihood = -7680013.742222294
parameter = [1.2777452898459323, 0.0004995013347405059, 0.8248268848562877, 2.38608617559863e-08, 2.4052677043209343, 4.900520012350665e-07, 0.9054561033292121, 2.787971576397487e-11, 1.1804951514203845, 4.240601689942155e-06, 0.3547414462401697, 6.050659658173496, 0.20249531042999122, 1.9864630607674023e-08, 0.11433967531910737, 4.896447026367429e-09, 0.6962035406860829, 3.653157863423683e-06, 1.90462111292201, 3.070613275289651e-08, 0.4469926085946773, 5.6151953386879075e-06, 0.21409480689271113, 6.042773222357857e-10, 7.225138394246625, 1.4546369294629599e-06, 1.358678404301377, 0.004392184975882762, 0.2238373285906465, 0.000636112922382355, 0.6747157871907266, 5.038316623812633e-09, 4.699084967924506, 9.838932927519734e-10, 0.2384653583825992, 9.372651429626008e-09, 0.24203953432349878, 1.6217111672681225e-09, 3.4051398114741325, 9.77431481957685e-06, 0.14041430342222283, 1.9106217864552052e-08, 9.669286602640765, 9.202851687295954e-06, 0.9418097841744125, 0.0019292313360162944, 0.21474138230536577] likelihood = -8578536.413008854
